side,location,form,form_arabic,LEM,ROOT,POS,NUMBER,PGN,basis
iman,3:100:3,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,3:100:13,<iyma`ni,إِيمَٰنِ,<iyma`n,Amn,N,,,lemma+root
iman,3:102:3,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,3:106:12,<iyma`ni,إِيمَٰنِ,<iyma`n,Amn,N,,,lemma+root
iman,3:110:11,tu&ominu,تُؤْمِنُ,'aAmana,Amn,V,P,2MP,root
iman,3:110:14,'aAmana,ءَامَنَ,'aAmana,Amn,V,S,3MS,root
iman,3:110:21,mu&ominuwna,مُؤْمِنُونَ,mu&omin,Amn,N,P,MP,root
iman,3:114:1,yu&ominu,يُؤْمِنُ,'aAmana,Amn,V,P,3MP,root
iman,3:118:3,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,3:119:6,tu&ominu,تُؤْمِنُ,'aAmana,Amn,V,P,2MP,root
iman,3:119:12,'aAma,ءَامَ,'aAmana,Amn,V,P,1P,root
iman,3:121:6,mu&ominiyna,مُؤْمِنِينَ,mu&omin,Amn,N,P,MP,root
iman,3:122:12,mu&ominuwna,مُؤْمِنُونَ,mu&omin,Amn,N,P,MP,root
iman,3:124:3,mu&ominiyna,مُؤْمِنِينَ,mu&omin,Amn,N,P,MP,root
iman,3:130:3,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,3:139:9,m~u&ominiyna,مُّؤْمِنِينَ,mu&omin,Amn,N,P,MP,root
iman,3:140:17,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,3:141:4,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,3:149:3,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,3:152:40,mu&ominiyna,مُؤْمِنِينَ,mu&omin,Amn,N,P,MP,root
iman,3:154:7,>amanapF,أَمَنَةً,>amanap,Amn,N,,,root
iman,3:156:3,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,3:160:18,mu&ominuwna,مُؤْمِنُونَ,mu&omin,Amn,N,P,MP,root
iman,3:164:5,mu&ominiyna,مُؤْمِنِينَ,mu&omin,Amn,N,P,MP,root
iman,3:166:9,mu&ominiyna,مُؤْمِنِينَ,mu&omin,Amn,N,P,MP,root
iman,3:167:23,<iyma`ni,إِيمَٰنِ,<iyma`n,Amn,N,,,lemma+root
iman,3:171:11,mu&ominiyna,مُؤْمِنِينَ,mu&omin,Amn,N,P,MP,root
iman,3:173:12,<iyma`nFA,إِيمَٰنًا,<iyma`n,Amn,N,,,lemma+root
iman,3:175:11,m~u&ominiyna,مُّؤْمِنِينَ,mu&omin,Amn,N,P,MP,root
iman,3:177:5,<iyma`ni,إِيمَٰنِ,<iyma`n,Amn,N,,,lemma+root
iman,3:179:5,mu&ominiyna,مُؤْمِنِينَ,mu&omin,Amn,N,P,MP,root
iman,3:179:28,_#aAminu,ـَٔامِنُ,'aAmana,Amn,V,P,2MP,root
iman,3:179:32,tu&ominu,تُؤْمِنُ,'aAmana,Amn,V,P,2MP,root
iman,3:183:8,nu&omina,نُؤْمِنَ,'aAmana,Amn,V,P,1P,root
iman,3:193:6,<iyma`ni,إِيمَٰنِ,<iyma`n,Amn,N,,,lemma+root
iman,3:193:8,'aAminu,ءَامِنُ,'aAmana,Amn,V,P,2MP,root
iman,3:193:10,_#aAma,ـَٔامَ,'aAmana,Amn,V,P,1P,root
iman,3:199:6,yu&ominu,يُؤْمِنُ,'aAmana,Amn,V,S,3MS,root
iman,3:200:3,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,4:19:3,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,4:25:9,mu&omina`ti,مُؤْمِنَٰتِ,m~u&omina`t,Amn,ADJ,P,FP,root
iman,4:25:16,mu&omina`ti,مُؤْمِنَٰتِ,m~u&omina`t,Amn,ADJ,P,FP,root
iman,4:25:19,<iyma`ni,إِيمَٰنِ,<iyma`n,Amn,N,,,lemma+root
iman,4:29:3,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,4:38:7,yu&ominu,يُؤْمِنُ,'aAmana,Amn,V,P,3MP,root
iman,4:39:4,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,4:43:3,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,4:46:36,yu&ominu,يُؤْمِنُ,'aAmana,Amn,V,P,3MP,root
iman,4:47:5,'aAminu,ءَامِنُ,'aAmana,Amn,V,P,2MP,root
iman,4:51:9,yu&ominu,يُؤْمِنُ,'aAmana,Amn,V,P,3MP,root
iman,4:51:19,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,4:55:3,'aAmana,ءَامَنَ,'aAmana,Amn,V,S,3MS,root
iman,4:57:2,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,4:58:6,>ama`na`ti,أَمَٰنَٰتِ,>ama`na`t,Amn,N,P,FP,root
iman,4:59:3,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,4:59:21,tu&ominu,تُؤْمِنُ,'aAmana,Amn,V,P,2MP,root
iman,4:60:7,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,4:65:4,yu&ominu,يُؤْمِنُ,'aAmana,Amn,V,P,3MP,root
iman,4:71:3,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,4:76:2,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,4:83:5,>amoni,أَمْنِ,>amon,Amn,N,,,root
iman,4:84:10,mu&ominiyna,مُؤْمِنِينَ,mu&omin,Amn,N,P,MP,root
iman,4:91:5,ya>omanu,يَأْمَنُ,>amina,Amn,V,P,3MP,root
iman,4:91:6,ya>omanu,يَأْمَنُ,>amina,Amn,V,P,3MP,root
iman,4:92:3,mu&ominK,مُؤْمِنٍ,mu&omin,Amn,N,,,root
iman,4:92:6,mu&ominFA,مُؤْمِنًا,mu&omin,Amn,N,,,root
iman,4:92:11,mu&ominFA,مُؤْمِنًا,mu&omin,Amn,N,,,root
iman,4:92:15,m~u&ominapK,مُّؤْمِنَةٍ,m~u&ominap,Amn,ADJ,,,root
iman,4:92:30,mu&ominN,مُؤْمِنٌ,mu&omin,Amn,N,,,root
iman,4:92:33,m~u&ominapK,مُّؤْمِنَةٍ,m~u&ominap,Amn,ADJ,,,root
iman,4:92:47,m~u&ominapK,مُّؤْمِنَةٍ,m~u&ominap,Amn,ADJ,,,root
iman,4:93:3,mu&ominFA,مُؤْمِنًا,mu&omin,Amn,N,,,root
iman,4:94:3,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,4:94:17,mu&ominFA,مُؤْمِنًا,mu&omin,Amn,N,,,root
iman,4:95:5,mu&ominiyna,مُؤْمِنِينَ,mu&omin,Amn,N,P,MP,root
iman,4:103:18,mu&ominiyna,مُؤْمِنِينَ,mu&omin,Amn,N,P,MP,root
iman,4:115:13,mu&ominiyna,مُؤْمِنِينَ,mu&omin,Amn,N,P,MP,root
iman,4:122:2,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,4:124:10,mu&ominN,مُؤْمِنٌ,mu&omin,Amn,N,,,root
iman,4:135:3,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,4:136:3,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,4:136:4,'aAminu,ءَامِنُ,'aAmana,Amn,V,P,2MP,root
iman,4:137:3,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,4:137:7,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,4:139:7,mu&ominiyna,مُؤْمِنِينَ,mu&omin,Amn,N,P,MP,root
iman,4:141:24,mu&ominiyna,مُؤْمِنِينَ,mu&omin,Amn,N,P,MP,root
iman,4:141:35,mu&ominiyna,مُؤْمِنِينَ,mu&omin,Amn,N,P,MP,root
iman,4:144:3,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,4:144:10,mu&ominiyna,مُؤْمِنِينَ,mu&omin,Amn,N,P,MP,root
iman,4:146:12,mu&ominiyna,مُؤْمِنِينَ,mu&omin,Amn,N,P,MP,root
iman,4:146:16,mu&ominiyna,مُؤْمِنِينَ,mu&omin,Amn,N,P,MP,root
iman,4:147:7,'aAman,ءَامَن,'aAmana,Amn,V,P,2MP,root
iman,4:150:13,nu&ominu,نُؤْمِنُ,'aAmana,Amn,V,P,1P,root
iman,4:152:2,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,4:155:20,yu&ominu,يُؤْمِنُ,'aAmana,Amn,V,P,3MP,root
iman,4:159:6,yu&omina,يُؤْمِنَ,'aAmana,Amn,V,S,3MS,root
iman,4:162:6,mu&ominuwna,مُؤْمِنُونَ,mu&omin,Amn,N,P,MP,root
iman,4:162:7,yu&ominu,يُؤْمِنُ,'aAmana,Amn,V,P,3MP,root
iman,4:162:19,mu&ominuwna,مُؤْمِنُونَ,mu&omin,Amn,N,P,MP,root
iman,4:170:9,_#aAminu,ـَٔامِنُ,'aAmana,Amn,V,P,2MP,root
iman,4:171:26,_#aAminu,ـَٔامِنُ,'aAmana,Amn,V,P,2MP,root
iman,4:173:3,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,4:175:3,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,5:1:3,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,5:2:3,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,5:5:16,mu&omina`ti,مُؤْمِنَٰتِ,m~u&omina`t,Amn,N,P,FP,root
iman,5:5:35,<iyma`ni,إِيمَٰنِ,<iyma`n,Amn,N,,,lemma+root
iman,5:6:3,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,5:8:3,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,5:9:4,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,5:11:3,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,5:11:23,mu&ominuwna,مُؤْمِنُونَ,mu&omin,Amn,N,P,MP,root
iman,5:12:21,'aAman,ءَامَن,'aAmana,Amn,V,P,2MP,root
iman,5:23:21,m~u&ominiyna,مُّؤْمِنِينَ,mu&omin,Amn,N,P,MP,root
iman,5:35:3,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,5:41:12,'aAma,ءَامَ,'aAmana,Amn,V,P,1P,root
iman,5:41:15,tu&omin,تُؤْمِن,'aAmana,Amn,V,S,3FS,root
iman,5:43:15,mu&ominiyna,مُؤْمِنِينَ,mu&omin,Amn,N,P,MP,root
iman,5:51:3,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,5:53:3,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,5:54:3,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,5:54:17,mu&ominiyna,مُؤْمِنِينَ,mu&omin,Amn,N,P,MP,root
iman,5:55:6,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,5:56:6,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,5:57:3,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,5:57:23,m~u&ominiyna,مُّؤْمِنِينَ,mu&omin,Amn,N,P,MP,root
iman,5:59:9,'aAma,ءَامَ,'aAmana,Amn,V,P,1P,root
iman,5:61:4,'aAma,ءَامَ,'aAmana,Amn,V,P,1P,root
iman,5:65:5,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,5:69:3,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,5:69:9,'aAmana,ءَامَنَ,'aAmana,Amn,V,S,3MS,root
iman,5:81:3,yu&ominu,يُؤْمِنُ,'aAmana,Amn,V,P,3MP,root
iman,5:82:6,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,5:82:14,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,5:83:18,'aAma,ءَامَ,'aAmana,Amn,V,P,1P,root
iman,5:84:4,nu&ominu,نُؤْمِنُ,'aAmana,Amn,V,P,1P,root
iman,5:87:3,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,5:88:12,mu&ominuwna,مُؤْمِنُونَ,mu&omin,Amn,N,P,MP,root
iman,5:90:3,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,5:93:4,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,5:93:13,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,5:93:18,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,5:94:3,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,5:95:3,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,5:101:3,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,5:105:3,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,5:106:3,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,5:111:6,'aAminu,ءَامِنُ,'aAmana,Amn,V,P,2MP,root
iman,5:111:10,'aAma,ءَامَ,'aAmana,Amn,V,P,1P,root
iman,5:112:21,m~u&ominiyna,مُّؤْمِنِينَ,mu&omin,Amn,N,P,MP,root
iman,6:12:25,yu&ominu,يُؤْمِنُ,'aAmana,Amn,V,P,3MP,root
iman,6:20:13,yu&ominu,يُؤْمِنُ,'aAmana,Amn,V,P,3MP,root
iman,6:25:19,yu&ominu,يُؤْمِنُ,'aAmana,Amn,V,P,3MP,root
iman,6:27:16,mu&ominiyna,مُؤْمِنِينَ,mu&omin,Amn,N,P,MP,root
iman,6:48:8,'aAmana,ءَامَنَ,'aAmana,Amn,V,S,3MS,root
iman,6:54:4,yu&ominu,يُؤْمِنُ,'aAmana,Amn,V,P,3MP,root
iman,6:81:19,>amoni,أَمْنِ,>amon,Amn,N,,,root
iman,6:82:2,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,6:82:5,<iyma`na,إِيمَٰنَ,<iyma`n,Amn,N,,,lemma+root
iman,6:82:9,>amonu,أَمْنُ,>amon,Amn,N,,,root
iman,6:92:15,yu&ominu,يُؤْمِنُ,'aAmana,Amn,V,P,3MP,root
iman,6:92:17,yu&ominu,يُؤْمِنُ,'aAmana,Amn,V,P,3MP,root
iman,6:99:44,yu&ominu,يُؤْمِنُ,'aAmana,Amn,V,P,3MP,root
iman,6:109:8,yu&ominu,يُؤْمِنُ,'aAmana,Amn,V,P,3MP,root
iman,6:109:21,yu&ominu,يُؤْمِنُ,'aAmana,Amn,V,P,3MP,root
iman,6:110:6,yu&ominu,يُؤْمِنُ,'aAmana,Amn,V,P,3MP,root
iman,6:111:15,yu&ominu,يُؤْمِنُ,'aAmana,Amn,V,P,3MP,root
iman,6:113:6,yu&ominu,يُؤْمِنُ,'aAmana,Amn,V,P,3MP,root
iman,6:118:10,mu&ominiyna,مُؤْمِنِينَ,mu&omin,Amn,N,P,MP,root
iman,6:124:6,n~u&omina,نُّؤْمِنَ,'aAmana,Amn,V,P,1P,root
iman,6:125:28,yu&ominu,يُؤْمِنُ,'aAmana,Amn,V,P,3MP,root
iman,6:150:23,yu&ominu,يُؤْمِنُ,'aAmana,Amn,V,P,3MP,root
iman,6:154:17,yu&ominu,يُؤْمِنُ,'aAmana,Amn,V,P,3MP,root
iman,6:158:23,<iyma`nu,إِيمَٰنُ,<iyma`n,Amn,N,,,lemma+root
iman,6:158:26,'aAmanato,ءَامَنَتْ,'aAmana,Amn,V,S,3FS,root
iman,6:158:32,<iyma`ni,إِيمَٰنِ,<iyma`n,Amn,N,,,lemma+root
iman,7:2:13,mu&ominiyna,مُؤْمِنِينَ,mu&omin,Amn,N,P,MP,root
iman,7:27:30,yu&ominu,يُؤْمِنُ,'aAmana,Amn,V,P,3MP,root
iman,7:32:15,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,7:42:2,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,7:52:10,yu&ominu,يُؤْمِنُ,'aAmana,Amn,V,P,3MP,root
iman,7:68:7,>amiynN,أَمِينٌ,>amiyn,Amn,ADJ,S,MS,root
iman,7:72:13,mu&ominiyna,مُؤْمِنِينَ,mu&omin,Amn,N,P,MP,root
iman,7:75:10,'aAmana,ءَامَنَ,'aAmana,Amn,V,S,3MS,root
iman,7:75:23,mu&ominuwna,مُؤْمِنُونَ,mu&omin,Amn,N,P,MP,root
iman,7:76:6,'aAman,ءَامَن,'aAmana,Amn,V,P,2MP,root
iman,7:85:37,m~u&ominiyna,مُّؤْمِنِينَ,mu&omin,Amn,N,P,MP,root
iman,7:86:11,'aAmana,ءَامَنَ,'aAmana,Amn,V,S,3MS,root
iman,7:87:5,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,7:87:11,yu&ominu,يُؤْمِنُ,'aAmana,Amn,V,P,3MP,root
iman,7:88:10,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,7:96:5,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,7:97:1,>amina,أَمِنَ,>amina,Amn,V,S,3MS,root
iman,7:98:1,>amina,أَمِنَ,>amina,Amn,V,S,3MS,root
iman,7:99:1,>aminu,أَمِنُ,>amina,Amn,V,P,3MP,root
iman,7:99:5,ya>omanu,يَأْمَنُ,>amina,Amn,V,S,3MS,root
iman,7:101:13,yu&ominu,يُؤْمِنُ,'aAmana,Amn,V,P,3MP,root
iman,7:121:2,'aAma,ءَامَ,'aAmana,Amn,V,P,1P,root
iman,7:123:3,'aAman,ءَامَن,'aAmana,Amn,V,P,2MP,root
iman,7:126:6,'aAma,ءَامَ,'aAmana,Amn,V,P,1P,root
iman,7:132:12,mu&ominiyna,مُؤْمِنِينَ,mu&omin,Amn,N,P,MP,root
iman,7:134:17,nu&omina,نُؤْمِنَ,'aAmana,Amn,V,P,1P,root
iman,7:143:41,mu&ominiyna,مُؤْمِنِينَ,mu&omin,Amn,N,P,MP,root
iman,7:146:15,yu&ominu,يُؤْمِنُ,'aAmana,Amn,V,P,3MP,root
iman,7:153:8,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,7:156:30,yu&ominu,يُؤْمِنُ,'aAmana,Amn,V,P,3MP,root
iman,7:157:32,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,7:158:20,_#aAminu,ـَٔامِنُ,'aAmana,Amn,V,P,2MP,root
iman,7:158:26,yu&ominu,يُؤْمِنُ,'aAmana,Amn,V,S,3MS,root
iman,7:185:22,yu&ominu,يُؤْمِنُ,'aAmana,Amn,V,P,3MP,root
iman,7:188:28,yu&ominu,يُؤْمِنُ,'aAmana,Amn,V,P,3MP,root
iman,7:203:23,yu&ominu,يُؤْمِنُ,'aAmana,Amn,V,P,3MP,root
iman,8:1:18,m~u&ominiyna,مُّؤْمِنِينَ,mu&omin,Amn,N,P,MP,root
iman,8:2:2,mu&ominuwna,مُؤْمِنُونَ,mu&omin,Amn,N,P,MP,root
iman,8:2:14,<iyma`nFA,إِيمَٰنًا,<iyma`n,Amn,N,,,lemma+root
iman,8:4:3,mu&ominuwna,مُؤْمِنُونَ,mu&omin,Amn,N,P,MP,root
iman,8:5:10,mu&ominiyna,مُؤْمِنِينَ,mu&omin,Amn,N,P,MP,root
iman,8:11:4,>amanapF,أَمَنَةً,>amanap,Amn,N,,,root
iman,8:12:10,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,8:15:3,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,8:17:14,mu&ominiyna,مُؤْمِنِينَ,mu&omin,Amn,N,P,MP,root
iman,8:19:24,mu&ominiyna,مُؤْمِنِينَ,mu&omin,Amn,N,P,MP,root
iman,8:20:3,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,8:24:3,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,8:27:3,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,8:27:9,>ama`na`ti,أَمَٰنَٰتِ,>ama`na`t,Amn,N,P,FP,root
iman,8:29:3,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,8:41:18,'aAman,ءَامَن,'aAmana,Amn,V,P,2MP,root
iman,8:45:3,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,8:55:10,yu&ominu,يُؤْمِنُ,'aAmana,Amn,V,P,3MP,root
iman,8:62:12,mu&ominiyna,مُؤْمِنِينَ,mu&omin,Amn,N,P,MP,root
iman,8:64:8,mu&ominiyna,مُؤْمِنِينَ,mu&omin,Amn,N,P,MP,root
iman,8:65:4,mu&ominiyna,مُؤْمِنِينَ,mu&omin,Amn,N,P,MP,root
iman,8:72:3,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,8:72:19,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,8:74:2,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,8:74:13,mu&ominuwna,مُؤْمِنُونَ,mu&omin,Amn,N,P,MP,root
iman,8:75:2,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,9:6:13,ma>omana,مَأْمَنَ,ma>oman,Amn,N,,,root
iman,9:10:4,mu&ominK,مُؤْمِنٍ,mu&omin,Amn,N,,,root
iman,9:13:20,m~u&ominiyna,مُّؤْمِنِينَ,mu&omin,Amn,N,P,MP,root
iman,9:14:11,m~u&ominiyna,مُّؤْمِنِينَ,mu&omin,Amn,ADJ,P,MP,root
iman,9:16:19,mu&ominiyna,مُؤْمِنِينَ,mu&omin,Amn,N,P,MP,root
iman,9:18:6,'aAmana,ءَامَنَ,'aAmana,Amn,V,S,3MS,root
iman,9:19:8,'aAmana,ءَامَنَ,'aAmana,Amn,V,S,3MS,root
iman,9:20:2,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,9:23:3,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,9:23:13,<iyma`ni,إِيمَٰنِ,<iyma`n,Amn,N,,,lemma+root
iman,9:26:8,mu&ominiyna,مُؤْمِنِينَ,mu&omin,Amn,N,P,MP,root
iman,9:28:3,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,9:29:4,yu&ominu,يُؤْمِنُ,'aAmana,Amn,V,P,3MP,root
iman,9:34:3,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,9:38:3,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,9:44:4,yu&ominu,يُؤْمِنُ,'aAmana,Amn,V,P,3MP,root
iman,9:45:5,yu&ominu,يُؤْمِنُ,'aAmana,Amn,V,P,3MP,root
iman,9:51:14,mu&ominuwna,مُؤْمِنُونَ,mu&omin,Amn,N,P,MP,root
iman,9:61:12,yu&ominu,يُؤْمِنُ,'aAmana,Amn,V,S,3MS,root
iman,9:61:14,yu&ominu,يُؤْمِنُ,'aAmana,Amn,V,S,3MS,root
iman,9:61:15,mu&ominiyna,مُؤْمِنِينَ,mu&omin,Amn,N,P,MP,root
iman,9:61:18,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,9:62:12,mu&ominiyna,مُؤْمِنِينَ,mu&omin,Amn,N,P,MP,root
iman,9:66:6,<iyma`ni,إِيمَٰنِ,<iyma`n,Amn,N,,,lemma+root
iman,9:71:1,mu&ominuwna,مُؤْمِنُونَ,mu&omin,Amn,N,P,MP,root
iman,9:71:2,mu&omina`tu,مُؤْمِنَٰتُ,m~u&omina`t,Amn,N,P,FP,root
iman,9:72:3,mu&ominiyna,مُؤْمِنِينَ,mu&omin,Amn,N,P,MP,root
iman,9:72:4,mu&omina`ti,مُؤْمِنَٰتِ,m~u&omina`t,Amn,N,P,FP,root
iman,9:79:5,mu&ominiyna,مُؤْمِنِينَ,mu&omin,Amn,N,P,MP,root
iman,9:86:5,'aAminu,ءَامِنُ,'aAmana,Amn,V,P,2MP,root
iman,9:88:4,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,9:94:10,n~u&omina,نُّؤْمِنَ,'aAmana,Amn,V,P,1P,root
iman,9:99:4,yu&ominu,يُؤْمِنُ,'aAmana,Amn,V,S,3MS,root
iman,9:105:7,mu&ominuwna,مُؤْمِنُونَ,mu&omin,Amn,N,P,MP,root
iman,9:107:8,mu&ominiyna,مُؤْمِنِينَ,mu&omin,Amn,N,P,MP,root
iman,9:111:5,mu&ominiyna,مُؤْمِنِينَ,mu&omin,Amn,N,P,MP,root
iman,9:112:16,mu&ominiyna,مُؤْمِنِينَ,mu&omin,Amn,N,P,MP,root
iman,9:113:5,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,9:119:3,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,9:122:3,mu&ominuwna,مُؤْمِنُونَ,mu&omin,Amn,N,P,MP,root
iman,9:123:3,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,9:124:11,<iyma`nFA,إِيمَٰنًا,<iyma`n,Amn,N,,,lemma+root
iman,9:124:14,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,9:124:16,<iyma`nFA,إِيمَٰنًا,<iyma`n,Amn,N,,,lemma+root
iman,9:128:12,mu&ominiyna,مُؤْمِنِينَ,mu&omin,Amn,N,P,MP,root
iman,10:2:14,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,10:4:14,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,10:9:3,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,10:9:8,<iyma`ni,إِيمَٰنِ,<iyma`n,Amn,N,,,lemma+root
iman,10:13:13,yu&ominu,يُؤْمِنُ,'aAmana,Amn,V,P,3MP,root
iman,10:33:10,yu&ominu,يُؤْمِنُ,'aAmana,Amn,V,P,3MP,root
iman,10:40:3,yu&ominu,يُؤْمِنُ,'aAmana,Amn,V,S,3MS,root
iman,10:40:8,yu&ominu,يُؤْمِنُ,'aAmana,Amn,V,S,3MS,root
iman,10:51:5,'aAman,ءَامَن,'aAmana,Amn,V,P,2MP,root
iman,10:57:14,mu&ominiyna,مُؤْمِنِينَ,mu&omin,Amn,N,P,MP,root
iman,10:63:2,'aAmanu,ءَامَنُ,'aAmana,Amn,V,P,3MP,root
iman,10:74:12,yu&ominu,يُؤْمِنُ,'aAmana,Amn,V,P,3MP,root
iman,10:78:16,mu&ominiyna,مُؤْمِنِينَ,mu&omin,Amn,N,P,MP,root
iman,10:83:2,'aAmana,ءَامَنَ,'aAmana,Amn,V,S,3MS,root
iman,10:84:6,'aAman,ءَامَن,'aAmana,Amn,V,P,2MP,root
iman,10:87:16,mu&ominiyna,مُؤْمِنِينَ,mu&omin,Amn,N,P,MP,root
